mode,participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,feature,selected,feature_score
individual,P19,valence,eeg,knn,all,all,4,eeg_se__C3,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se__C4,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se__Cz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se__Fz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se__Oz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se__PO7,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se__PO8,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se__Pz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hm__C3,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hm__C4,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hm__Cz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hm__Fz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hm__Oz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hm__PO7,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hm__PO8,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hm__Pz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hc__C3,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hc__C4,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hc__Cz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hc__Fz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hc__Oz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hc__PO7,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hc__PO8,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_hc__Pz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_mf_hz__C3,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_mf_hz__C4,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_mf_hz__Cz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_mf_hz__Fz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_mf_hz__Oz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_mf_hz__PO7,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_mf_hz__PO8,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_mf_hz__Pz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_delta__C3,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_delta__C4,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_delta__Cz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_delta__Fz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_delta__Oz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_delta__PO7,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_delta__PO8,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_delta__Pz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_delta__C3,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_delta__C4,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_delta__Cz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_delta__Fz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_delta__Oz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_delta__PO7,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_delta__PO8,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_delta__Pz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_theta__C3,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_theta__C4,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_theta__Cz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_theta__Fz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_theta__Oz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_theta__PO7,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_theta__PO8,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_theta__Pz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_theta__C3,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_theta__C4,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_theta__Cz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_theta__Fz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_theta__Oz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_theta__PO7,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_theta__PO8,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_theta__Pz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_alpha__C3,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_alpha__C4,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_alpha__Cz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_alpha__Fz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_alpha__Oz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_alpha__PO7,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_alpha__PO8,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_alpha__Pz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_alpha__C3,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_alpha__C4,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_alpha__Cz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_alpha__Fz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_alpha__Oz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_alpha__PO7,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_alpha__PO8,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_alpha__Pz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_beta__C3,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_beta__C4,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_beta__Cz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_beta__Fz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_beta__Oz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_beta__PO7,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_beta__PO8,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_beta__Pz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_beta__C3,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_beta__C4,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_beta__Cz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_beta__Fz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_beta__Oz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_beta__PO7,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_beta__PO8,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_beta__Pz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_gamma__C3,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_gamma__C4,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_gamma__Cz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_gamma__Fz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_gamma__Oz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_gamma__PO7,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_gamma__PO8,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_bp_gamma__Pz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_gamma__C3,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_gamma__C4,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_gamma__Cz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_gamma__Fz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_gamma__Oz,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_gamma__PO7,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_gamma__PO8,True,
individual,P19,valence,eeg,knn,all,all,4,eeg_se_gamma__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_sd__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_sd__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_sd__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_sd__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_sd__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_sd__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_sd__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_sd__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hm__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hm__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hm__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hm__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hm__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hm__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hm__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hm__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hc__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hc__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hc__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hc__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hc__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hc__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hc__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_hc__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_mf_hz__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_mf_hz__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_mf_hz__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_mf_hz__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_mf_hz__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_mf_hz__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_mf_hz__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_mf_hz__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_delta__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_delta__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_delta__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_delta__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_delta__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_delta__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_delta__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_delta__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_delta__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_delta__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_delta__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_delta__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_delta__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_delta__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_delta__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_delta__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_theta__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_theta__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_theta__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_theta__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_theta__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_theta__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_theta__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_theta__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_theta__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_theta__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_theta__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_theta__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_theta__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_theta__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_theta__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_theta__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_alpha__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_alpha__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_alpha__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_alpha__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_alpha__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_alpha__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_alpha__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_alpha__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_alpha__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_alpha__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_alpha__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_alpha__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_alpha__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_alpha__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_alpha__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_alpha__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_beta__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_beta__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_beta__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_beta__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_beta__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_beta__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_beta__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_beta__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_beta__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_beta__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_beta__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_beta__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_beta__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_beta__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_beta__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_beta__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_gamma__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_gamma__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_gamma__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_gamma__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_gamma__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_gamma__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_gamma__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_bp_gamma__Pz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_gamma__C3,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_gamma__C4,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_gamma__Cz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_gamma__Fz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_gamma__Oz,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_gamma__PO7,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_gamma__PO8,True,
individual,P19,valence,eeg,knn,all,all,5,eeg_se_gamma__Pz,True,
individual,P19,valence,eeg,knn,5,5,1,eeg_sd__C3,False,0.9149318455748134
individual,P19,valence,eeg,knn,5,5,1,eeg_sd__C4,False,1.2415696200081674
individual,P19,valence,eeg,knn,5,5,1,eeg_sd__Cz,False,1.276145257636342
individual,P19,valence,eeg,knn,5,5,1,eeg_sd__Fz,False,0.5922097597330225
individual,P19,valence,eeg,knn,5,5,1,eeg_sd__Oz,False,0.6557648486004886
individual,P19,valence,eeg,knn,5,5,1,eeg_sd__PO7,False,1.0149073595724474
individual,P19,valence,eeg,knn,5,5,1,eeg_sd__PO8,False,0.2335438618038506
individual,P19,valence,eeg,knn,5,5,1,eeg_sd__Pz,False,0.927564665040087
individual,P19,valence,eeg,knn,5,5,1,eeg_se__C3,False,0.8143524282060554
individual,P19,valence,eeg,knn,5,5,1,eeg_se__C4,False,0.60242252299718
individual,P19,valence,eeg,knn,5,5,1,eeg_se__Cz,False,1.862049228269598
individual,P19,valence,eeg,knn,5,5,1,eeg_se__Fz,False,0.920591655448874
individual,P19,valence,eeg,knn,5,5,1,eeg_se__Oz,False,0.4268093913756898
individual,P19,valence,eeg,knn,5,5,1,eeg_se__PO7,False,0.1085999821830068
individual,P19,valence,eeg,knn,5,5,1,eeg_se__PO8,False,1.3723722402105407
individual,P19,valence,eeg,knn,5,5,1,eeg_se__Pz,False,0.5342883695017148
individual,P19,valence,eeg,knn,5,5,1,eeg_hm__C3,False,1.5717809702698506
individual,P19,valence,eeg,knn,5,5,1,eeg_hm__C4,False,0.3146718907874456
individual,P19,valence,eeg,knn,5,5,1,eeg_hm__Cz,True,3.612160871122015
individual,P19,valence,eeg,knn,5,5,1,eeg_hm__Fz,False,0.5835804626153424
individual,P19,valence,eeg,knn,5,5,1,eeg_hm__Oz,False,1.4622041550426057
individual,P19,valence,eeg,knn,5,5,1,eeg_hm__PO7,False,0.2911021426895754
individual,P19,valence,eeg,knn,5,5,1,eeg_hm__PO8,False,1.9184184065863013
individual,P19,valence,eeg,knn,5,5,1,eeg_hm__Pz,False,0.177917431262637
individual,P19,valence,eeg,knn,5,5,1,eeg_hc__C3,True,5.38167053283414
individual,P19,valence,eeg,knn,5,5,1,eeg_hc__C4,False,0.9189874687271616
individual,P19,valence,eeg,knn,5,5,1,eeg_hc__Cz,False,1.5945067386724427
individual,P19,valence,eeg,knn,5,5,1,eeg_hc__Fz,False,0.7541723302159205
individual,P19,valence,eeg,knn,5,5,1,eeg_hc__Oz,False,1.6987693290221275
individual,P19,valence,eeg,knn,5,5,1,eeg_hc__PO7,False,0.4221440796872476
individual,P19,valence,eeg,knn,5,5,1,eeg_hc__PO8,False,3.0767145655383263
individual,P19,valence,eeg,knn,5,5,1,eeg_hc__Pz,False,0.577767456065589
individual,P19,valence,eeg,knn,5,5,1,eeg_mf_hz__C3,True,4.592264480254466
individual,P19,valence,eeg,knn,5,5,1,eeg_mf_hz__C4,False,0.6168718080817132
individual,P19,valence,eeg,knn,5,5,1,eeg_mf_hz__Cz,False,0.2839445481181763
individual,P19,valence,eeg,knn,5,5,1,eeg_mf_hz__Fz,False,0.7492055641151337
individual,P19,valence,eeg,knn,5,5,1,eeg_mf_hz__Oz,False,0.1302775159779696
individual,P19,valence,eeg,knn,5,5,1,eeg_mf_hz__PO7,False,0.1421039254245701
individual,P19,valence,eeg,knn,5,5,1,eeg_mf_hz__PO8,False,2.5691691269506545
individual,P19,valence,eeg,knn,5,5,1,eeg_mf_hz__Pz,False,0.4663323782234955
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_delta__C3,False,1.7247548151582548
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_delta__C4,False,0.4901100619392436
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_delta__Cz,False,3.390790788904791
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_delta__Fz,False,1.675891423978372
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_delta__Oz,False,1.7383651052180795
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_delta__PO7,False,0.5948562182063234
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_delta__PO8,False,0.8749670429523672
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_delta__Pz,False,0.4911246764909074
individual,P19,valence,eeg,knn,5,5,1,eeg_se_delta__C3,False,0.3909649466731235
individual,P19,valence,eeg,knn,5,5,1,eeg_se_delta__C4,False,0.9179636441940132
individual,P19,valence,eeg,knn,5,5,1,eeg_se_delta__Cz,False,0.5532720764906071
individual,P19,valence,eeg,knn,5,5,1,eeg_se_delta__Fz,False,0.8485456539766997
individual,P19,valence,eeg,knn,5,5,1,eeg_se_delta__Oz,False,1.0036237616035286
individual,P19,valence,eeg,knn,5,5,1,eeg_se_delta__PO7,False,0.3827756734797931
individual,P19,valence,eeg,knn,5,5,1,eeg_se_delta__PO8,False,1.512110554092676
individual,P19,valence,eeg,knn,5,5,1,eeg_se_delta__Pz,False,0.1185445603341542
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_theta__C3,False,2.1447185593269977
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_theta__C4,False,0.2494460128862131
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_theta__Cz,False,1.2173042955559463
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_theta__Fz,False,1.2916011314466307
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_theta__Oz,False,0.5104182113332785
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_theta__PO7,False,0.9197411872452976
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_theta__PO8,False,1.673864221028366
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_theta__Pz,False,0.6074664345290168
individual,P19,valence,eeg,knn,5,5,1,eeg_se_theta__C3,False,1.1603951586983026
individual,P19,valence,eeg,knn,5,5,1,eeg_se_theta__C4,False,1.4036514521880203
individual,P19,valence,eeg,knn,5,5,1,eeg_se_theta__Cz,False,0.0693194518087703
individual,P19,valence,eeg,knn,5,5,1,eeg_se_theta__Fz,False,0.107588024377424
individual,P19,valence,eeg,knn,5,5,1,eeg_se_theta__Oz,False,1.3989679540565163
individual,P19,valence,eeg,knn,5,5,1,eeg_se_theta__PO7,False,1.9223397226474712
individual,P19,valence,eeg,knn,5,5,1,eeg_se_theta__PO8,False,0.1594731487127873
individual,P19,valence,eeg,knn,5,5,1,eeg_se_theta__Pz,False,0.8027913510980021
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_alpha__C3,False,0.3711008184285908
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_alpha__C4,False,0.7274937817550919
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_alpha__Cz,False,2.813489098984968
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_alpha__Fz,False,1.3383850985452823
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_alpha__Oz,False,3.1453237473705955
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_alpha__PO7,False,0.7848774183677323
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_alpha__PO8,False,0.2060926392338912
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_alpha__Pz,False,3.0914957077421588
individual,P19,valence,eeg,knn,5,5,1,eeg_se_alpha__C3,False,0.5436068328157112
individual,P19,valence,eeg,knn,5,5,1,eeg_se_alpha__C4,False,1.925675355109004
individual,P19,valence,eeg,knn,5,5,1,eeg_se_alpha__Cz,False,0.1482079728798087
individual,P19,valence,eeg,knn,5,5,1,eeg_se_alpha__Fz,False,2.1144316286565847
individual,P19,valence,eeg,knn,5,5,1,eeg_se_alpha__Oz,False,0.8862713690217523
individual,P19,valence,eeg,knn,5,5,1,eeg_se_alpha__PO7,False,0.1907969815295162
individual,P19,valence,eeg,knn,5,5,1,eeg_se_alpha__PO8,False,1.623703456765665
individual,P19,valence,eeg,knn,5,5,1,eeg_se_alpha__Pz,False,0.4919241470218576
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_beta__C3,True,6.169486112179804
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_beta__C4,False,3.4601269231697485
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_beta__Cz,False,0.3005180082931906
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_beta__Fz,False,2.001289735383476
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_beta__Oz,False,0.9955055819967368
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_beta__PO7,False,2.745976565474873
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_beta__PO8,False,3.359534361049872
individual,P19,valence,eeg,knn,5,5,1,eeg_bp_beta__Pz,False,1.2325938447341562
individual,P19,valence,eeg,knn,5,5,1,eeg_se_beta__C3,False,1.219631033393479
individual,P19,valence,eeg,knn,5,5,1,eeg_se_beta__C4,False,1.317073144751394
