mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,feature,selected,feature_score
general,COHORT,P46,valence,multimodal,gnb,10,10,28,eeg_bp_gamma__Fz,False,0.5540512752394847
general,COHORT,P46,valence,multimodal,gnb,10,10,28,eeg_bp_gamma__Oz,False,2.0773816209473215
general,COHORT,P46,valence,multimodal,gnb,10,10,28,eeg_bp_gamma__PO7,False,1.0268571209524768
general,COHORT,P46,valence,multimodal,gnb,10,10,28,eeg_bp_gamma__PO8,False,1.150967236393905
general,COHORT,P46,valence,multimodal,gnb,10,10,28,eeg_bp_gamma__Pz,False,3.935623516197025
general,COHORT,P46,valence,multimodal,gnb,10,10,28,eeg_se_gamma__C3,False,0.08732907844688131
general,COHORT,P46,valence,multimodal,gnb,10,10,28,eeg_se_gamma__C4,False,0.39395958256250196
general,COHORT,P46,valence,multimodal,gnb,10,10,28,eeg_se_gamma__Cz,False,1.1929005672339803
general,COHORT,P46,valence,multimodal,gnb,10,10,28,eeg_se_gamma__Fz,False,0.0018493208557334485
general,COHORT,P46,valence,multimodal,gnb,10,10,28,eeg_se_gamma__Oz,False,0.6020923435059233
general,COHORT,P46,valence,multimodal,gnb,10,10,28,eeg_se_gamma__PO7,False,0.2352478138809325
general,COHORT,P46,valence,multimodal,gnb,10,10,28,eeg_se_gamma__PO8,False,0.4045121255843715
general,COHORT,P46,valence,multimodal,gnb,10,10,28,eeg_se_gamma__Pz,False,4.086752487809468
general,COHORT,P46,valence,multimodal,gnb,10,10,28,video_irisdo_norm_mean,True,8.529891902509501
general,COHORT,P46,valence,multimodal,gnb,10,10,28,video_irisdo_norm_std,True,10.895289474536272
general,COHORT,P46,valence,multimodal,gnb,10,10,28,video_eso_norm_mean,False,0.8326206692165848
general,COHORT,P46,valence,multimodal,gnb,10,10,28,video_eso_norm_std,True,17.328386280038412
general,COHORT,P46,valence,multimodal,gnb,10,10,28,video_enso_norm_mean,True,10.481823265110311
general,COHORT,P46,valence,multimodal,gnb,10,10,28,video_enso_norm_std,True,20.26029503749411
general,COHORT,P46,valence,multimodal,gnb,10,10,28,video_mnso_norm_mean,True,16.10825242093095
general,COHORT,P46,valence,multimodal,gnb,10,10,28,video_mnso_norm_std,True,6.85244192797438
general,COHORT,P46,valence,multimodal,gnb,10,10,28,video_mwo_norm_mean,False,0.1447677173520338
general,COHORT,P46,valence,multimodal,gnb,10,10,28,video_mwo_norm_std,False,0.8640494578524374
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_sd__C3,False,0.07615091439633058
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_sd__C4,False,0.3323724950428842
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_sd__Cz,False,0.12547239861557885
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_sd__Fz,True,4.514349700855271
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_sd__Oz,False,0.09141127743151105
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_sd__PO7,False,1.1587475092865176
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_sd__PO8,False,0.5810306273944765
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_sd__Pz,False,0.20351205408505288
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se__C3,False,2.1039116749000364
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se__C4,False,0.169836696177073
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se__Cz,False,1.9668541746324724
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se__Fz,False,1.0832623222518567
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se__Oz,True,4.409727474732811
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se__PO7,False,4.278630921259038
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se__PO8,False,0.014175946272579395
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se__Pz,False,2.467062893287543
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hm__C3,False,0.987658366530332
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hm__C4,False,0.2768510932154812
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hm__Cz,False,2.7653783143620716
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hm__Fz,False,0.9241231100676895
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hm__Oz,True,7.867413950972268
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hm__PO7,False,2.9794872133855836
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hm__PO8,False,0.41547366078059517
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hm__Pz,False,0.2165038798128055
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hc__C3,False,0.08585480245459218
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hc__C4,False,0.198193857692352
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hc__Cz,False,1.5296147668722595
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hc__Fz,False,0.8741976283626732
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hc__Oz,False,1.7427555288639645
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hc__PO7,False,1.9188373588481056
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hc__PO8,False,0.24041255462722003
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_hc__Pz,False,0.1512378093758935
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_mf_hz__C3,False,0.04893352066649452
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_mf_hz__C4,False,2.3500142388423164
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_mf_hz__Cz,False,0.01715092464454243
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_mf_hz__Fz,False,1.5397215061517524
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_mf_hz__Oz,True,5.588003393454482
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_mf_hz__PO7,False,1.678271685372742
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_mf_hz__PO8,False,0.8079778044497398
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_mf_hz__Pz,False,0.34019007814335434
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_delta__C3,False,9.105651418958917e-05
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_delta__C4,False,0.1203072157492262
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_delta__Cz,False,1.2306692906180012
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_delta__Fz,False,1.3250222212980471
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_delta__Oz,False,0.07514950306429366
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_delta__PO7,False,1.2825457676877783
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_delta__PO8,False,0.43834519846656184
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_delta__Pz,False,0.19845735331672684
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_delta__C3,False,3.8531799249728076
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_delta__C4,False,0.787771684700422
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_delta__Cz,False,1.6285478365157637
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_delta__Fz,False,0.6029761937779466
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_delta__Oz,False,0.44824505607705556
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_delta__PO7,False,1.8331413380548567
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_delta__PO8,False,0.28590098605444364
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_delta__Pz,False,0.269094102522307
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_theta__C3,False,1.425882246801452
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_theta__C4,False,0.7724718775368533
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_theta__Cz,False,0.40949173588353116
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_theta__Fz,False,2.4339166892527326
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_theta__Oz,False,0.8873140885358143
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_theta__PO7,False,0.4420888926705707
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_theta__PO8,True,4.502852241212623
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_theta__Pz,False,0.01718208867957973
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_theta__C3,False,0.7033965530267307
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_theta__C4,False,0.3307446432316982
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_theta__Cz,False,0.9718831902818977
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_theta__Fz,False,0.1907753556848381
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_theta__Oz,False,2.337217981112611
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_theta__PO7,False,1.3696272371540787
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_theta__PO8,False,0.24693921651796785
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_theta__Pz,False,0.5885911243003538
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_alpha__C3,False,0.039627178423910295
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_alpha__C4,False,0.009109485872842453
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_alpha__Cz,False,0.22159704173030226
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_alpha__Fz,False,0.7728062728146936
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_alpha__Oz,False,0.773250428984959
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_alpha__PO7,False,0.001685810346075732
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_alpha__PO8,False,1.674366575058523
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_alpha__Pz,False,0.14405942323063248
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_alpha__C3,False,0.2549656170211913
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_alpha__C4,False,0.5934111434987994
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_alpha__Cz,False,0.0153559613381429
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_alpha__Fz,False,0.7036205807496576
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_alpha__Oz,True,7.482793417358309
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_alpha__PO7,False,2.1663139414874717
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_alpha__PO8,False,1.9586054917366922
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_alpha__Pz,False,0.6102550088382686
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_beta__C3,False,1.5602151288705712
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_beta__C4,False,1.9585715544221634
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_beta__Cz,True,4.540924290147203
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_beta__Fz,True,5.129751623672937
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_beta__Oz,False,0.8523828505654569
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_beta__PO7,False,0.8845377076329202
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_beta__PO8,False,1.2923068775147213
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_beta__Pz,False,0.004379854593726778
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_beta__C3,True,4.8558757324150115
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_beta__C4,False,4.4012414470708565
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_beta__Cz,True,6.067746481421255
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_beta__Fz,True,7.800523138622058
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_beta__Oz,False,0.19241530338943427
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_beta__PO7,False,1.2148850369090913
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_beta__PO8,False,3.4892333591844125
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_beta__Pz,False,0.8127221388208239
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_gamma__C3,True,4.764313720082178
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_gamma__C4,False,2.5057161848322034
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_gamma__Cz,False,0.0031418875344550613
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_gamma__Fz,False,0.4661432778875235
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_gamma__Oz,False,1.9312290445083342
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_gamma__PO7,False,1.0884840186367322
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_gamma__PO8,False,1.8170990666447362
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_bp_gamma__Pz,False,3.8342302234796404
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_gamma__C3,False,0.034521472314970644
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_gamma__C4,False,0.582278246233509
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_gamma__Cz,False,0.43333431402308425
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_gamma__Fz,False,0.010442129952302611
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_gamma__Oz,False,0.02162583354828404
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_gamma__PO7,False,0.00519758470679329
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_gamma__PO8,False,0.13292679688481585
general,COHORT,P10,valence,multimodal,gnb,20,20,1,eeg_se_gamma__Pz,True,8.128479839087609
general,COHORT,P10,valence,multimodal,gnb,20,20,1,video_irisdo_norm_mean,True,7.938762931810651
general,COHORT,P10,valence,multimodal,gnb,20,20,1,video_irisdo_norm_std,True,10.727573307929553
general,COHORT,P10,valence,multimodal,gnb,20,20,1,video_eso_norm_mean,False,0.9205836400822062
general,COHORT,P10,valence,multimodal,gnb,20,20,1,video_eso_norm_std,True,12.742001645352953
general,COHORT,P10,valence,multimodal,gnb,20,20,1,video_enso_norm_mean,True,8.800246760679414
general,COHORT,P10,valence,multimodal,gnb,20,20,1,video_enso_norm_std,True,20.666749009636145
general,COHORT,P10,valence,multimodal,gnb,20,20,1,video_mnso_norm_mean,True,16.27146192141069
general,COHORT,P10,valence,multimodal,gnb,20,20,1,video_mnso_norm_std,True,7.889594506020456
general,COHORT,P10,valence,multimodal,gnb,20,20,1,video_mwo_norm_mean,False,0.023403771972390075
general,COHORT,P10,valence,multimodal,gnb,20,20,1,video_mwo_norm_std,False,0.7504646437980301
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_sd__C3,False,0.0030806085563118996
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_sd__C4,False,0.10106465420819344
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_sd__Cz,False,0.13595425556704005
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_sd__Fz,True,4.7677413685219845
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_sd__Oz,False,0.024402539353412106
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_sd__PO7,False,2.903076350432611
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_sd__PO8,False,0.9798571735228784
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_sd__Pz,False,0.7730388778027617
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se__C3,False,1.321287329601844
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se__C4,False,0.0012198977437917356
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se__Cz,False,2.2361328703720353
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se__Fz,False,0.6671202472039682
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se__Oz,False,3.476663057776685
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se__PO7,True,4.440043647672282
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se__PO8,False,0.028813437996190926
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se__Pz,False,2.653994050116571
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hm__C3,False,0.9591819320336116
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hm__C4,False,0.28561314553715406
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hm__Cz,False,3.161944064761033
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hm__Fz,False,0.45773119937780565
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hm__Oz,True,6.418798640988303
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hm__PO7,False,2.7535628455678602
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hm__PO8,False,0.11751444088218187
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hm__Pz,False,0.3251402407088818
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hc__C3,False,0.2139883115547506
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hc__C4,False,0.3788444517621241
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hc__Cz,False,1.5576690180140107
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hc__Fz,False,0.39351103260913084
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hc__Oz,False,1.0514537118486107
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hc__PO7,False,1.812211884385866
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hc__PO8,False,0.4388403067439876
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_hc__Pz,False,0.43889614124046333
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_mf_hz__C3,False,0.0014418049496643078
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_mf_hz__C4,False,1.72170613832814
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_mf_hz__Cz,False,0.044484345635743806
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_mf_hz__Fz,False,0.5234876412642748
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_mf_hz__Oz,False,3.708766225597621
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_mf_hz__PO7,False,1.156761533278065
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_mf_hz__PO8,False,0.2358278304638774
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_mf_hz__Pz,False,0.6980155651079921
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_delta__C3,False,0.008441083180613703
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_delta__C4,False,0.3126913557394876
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_delta__Cz,False,1.3861305516249203
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_delta__Fz,False,0.8723991652281567
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_delta__Oz,False,0.03380392789457075
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_delta__PO7,False,1.525977959282774
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_delta__PO8,False,0.24488348064642834
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_delta__Pz,False,0.0016916036105112274
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_delta__C3,False,3.530712059903937
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_delta__C4,False,0.24774019459780125
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_delta__Cz,False,0.31226925907576103
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_delta__Fz,False,0.08154682741655478
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_delta__Oz,False,0.11561188615634505
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_delta__PO7,False,1.315070508907976
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_delta__PO8,False,0.02563912700741079
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_delta__Pz,False,0.3813531755559479
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_theta__C3,True,6.112311342637262
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_theta__C4,False,0.019171550209922405
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_theta__Cz,False,1.0044713193238903
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_theta__Fz,False,2.753534295908317
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_theta__Oz,False,1.4050995754663929
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_theta__PO7,False,3.777831127053133
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_theta__PO8,True,8.022786088643807
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_theta__Pz,False,1.6731492372935046
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_theta__C3,False,0.2956706971959878
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_theta__C4,False,0.2767545354378314
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_theta__Cz,False,2.527609805077104
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_theta__Fz,False,0.32613351456347045
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_theta__Oz,False,3.5489944831923217
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_theta__PO7,False,2.1236173127090274
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_theta__PO8,False,0.3241609804473935
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_theta__Pz,False,0.3937762220368442
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_alpha__C3,False,1.657138564448198
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_alpha__C4,False,0.4358253614288184
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_alpha__Cz,False,0.21085836425342833
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_alpha__Fz,False,0.01813013967637937
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_alpha__Oz,False,0.006774934536900115
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_alpha__PO7,False,1.834599222634878
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_alpha__PO8,False,0.005309850243607607
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_alpha__Pz,False,1.7177665725909705
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_alpha__C3,False,0.3965551491632284
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_alpha__C4,False,0.40238785544856365
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_alpha__Cz,False,0.0240117510474488
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_alpha__Fz,False,0.7014284094848793
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_alpha__Oz,True,7.045108503977129
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_alpha__PO7,False,1.2959153852673382
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_alpha__PO8,False,1.8314938334483715
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_alpha__Pz,False,0.7277072168617404
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_beta__C3,False,1.6231955797946716
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_beta__C4,False,1.4717555257590886
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_beta__Cz,True,5.132064412683075
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_beta__Fz,True,7.445767256973834
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_beta__Oz,False,0.8289779207952777
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_beta__PO7,False,1.5036403128636333
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_beta__PO8,False,2.1626571260557297
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_beta__Pz,False,0.25144436200411113
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_beta__C3,True,4.162349820462185
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_beta__C4,False,1.0635671332470915
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_beta__Cz,True,3.857782591251144
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_beta__Fz,True,4.597004964374529
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_beta__Oz,False,0.02380724307651798
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_beta__PO7,False,0.5193810673668309
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_beta__PO8,False,2.4337141252601313
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_beta__Pz,False,0.40266345896879163
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_gamma__C3,True,4.687000085756067
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_gamma__C4,False,2.6581361188875294
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_gamma__Cz,False,0.313440918927357
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_gamma__Fz,False,0.9195367474028993
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_gamma__Oz,False,3.106479751520666
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_gamma__PO7,False,0.9576455315293643
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_gamma__PO8,False,0.7126910786516979
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_bp_gamma__Pz,False,3.6805848383213022
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_gamma__C3,False,0.07925618383715137
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_gamma__C4,False,0.4858161649331163
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_gamma__Cz,False,1.0391683664697573
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_gamma__Fz,False,0.02608098553028745
general,COHORT,P11,valence,multimodal,gnb,20,20,2,eeg_se_gamma__Oz,False,0.4108701520046929
