participant,target,task,task_display,robot_condition,robot_rating,robot_rating_1_to_7,robot_rating_class,n_candidate_windows,n_complete_top3_windows,n_incomplete_top3_windows,fraction_complete_top3_windows,n_consensus_windows,unanimous_agreement_rate,unanimous_high_rate,unanimous_low_rate,fraction_unanimous_top3_windows,fraction_unanimous_high_windows,fraction_unanimous_low_windows,majority_vote_high_fraction,models_with_shift_warning,median_top3_consensus_probability,mean_top3_consensus_probability,fraction_consensus_windows_ge_0_5,descriptive_task_verdict,consensus_verdict,verdict_matches_robot_rating,consensus_matches_robot_rating,mean_top3_probability_range,median_top3_probability_range,mean_pairwise_absolute_probability_difference,disagreement_rate,class_agreement_1_2,class_agreement_1_3,class_agreement_2_3,probability_correlation_1_2,probability_correlation_1_3,probability_correlation_2_3,nearest_image_distance,top3_median_fraction_windows_with_outside,outside_selected_fraction,median_abs_image_z,max_abs_image_z,rank1_image_ba,rank1_image_accuracy,rank2_image_ba,rank2_image_accuracy,rank3_image_ba,rank3_image_accuracy,mean_top3_image_ba,median_top3_image_ba,mean_top3_image_accuracy,median_top3_image_accuracy,branch,actual_class,actual_high,predicted_probability,predicted_class,predicted_high,correct,absolute_margin,rank1_modality,rank2_modality,rank3_modality,probability_correlation_1_2_x,probability_correlation_1_3_x,probability_correlation_2_3_x,probability_correlation_1_2_y,probability_correlation_1_3_y,probability_correlation_2_3_y
P04,arousal,shape_sorter_observation,SSObs,FAST,7.0,7.0,HIGH,53,53,0,1.0,,0.5094339622641509,0.5094339622641509,0.0,,,,1.0,R3,0.7502333371117521,0.7406232444071481,1.0,HIGH,HIGH,True,True,0.3028346560565449,0.2469639643681579,0.2018897707043632,0.490566037735849,0.5094339622641509,0.9245283018867924,0.5849056603773585,0.013255428079974,-0.1121391338977704,-0.220685142688119,3.662843003747013,0.7358490566037735,0.190566037735849,1.0482288287906805,6.709652774778586,0.6088888888888888,0.6166666666666667,0.5555555555555556,0.6,0.5487637362637363,0.588095238095238,0.5710693935693936,0.5555555555555556,0.6015873015873016,0.6,modality_agnostic,HIGH,1,0.7502333371117521,HIGH,1,True,0.2502333371117521,face,face,multimodal,0.013255428079974,-0.1121391338977704,-0.2206851426881191,0.013255428079974,-0.1121391338977704,-0.2206851426881191
P04,arousal,sisyphus,Sisyphus,,7.0,7.0,HIGH,40,40,0,1.0,,0.45,0.45,0.0,,,,0.95,R3,0.7460818298868998,0.7316746767202311,1.0,HIGH,HIGH,True,True,0.2902147715882708,0.2858423823717946,0.1934765143921805,0.55,0.5,0.925,0.475,0.294071394512983,0.0562180537881065,0.0496898522564718,4.137485369975649,0.825,0.16,1.08216089540117,6.801321117142728,0.6088888888888888,0.6166666666666667,0.5555555555555556,0.6,0.5487637362637363,0.588095238095238,0.5710693935693936,0.5555555555555556,0.6015873015873016,0.6,modality_agnostic,HIGH,1,0.7460818298868998,HIGH,1,True,0.2460818298868997,face,face,multimodal,0.294071394512983,0.0562180537881065,0.0496898522564718,0.294071394512983,0.0562180537881065,0.0496898522564718
P04,arousal,stack,St,FAULTY,7.0,7.0,HIGH,65,65,0,1.0,,0.4153846153846154,0.4153846153846154,0.0,,,,0.9384615384615383,R3,0.7481610963765469,0.7217607518916662,0.9846153846153848,HIGH,HIGH,True,True,0.3055754504080192,0.3038415042223281,0.2037169669386794,0.5846153846153846,0.4769230769230769,0.9076923076923076,0.4461538461538462,0.0910403567477522,0.0374295749926577,-0.0465026071572204,4.392746186326575,0.7538461538461538,0.1969230769230769,0.9831617631828792,20.518247646727826,0.6088888888888888,0.6166666666666667,0.5555555555555556,0.6,0.5487637362637363,0.588095238095238,0.5710693935693936,0.5555555555555556,0.6015873015873016,0.6,modality_agnostic,HIGH,1,0.7481610963765469,HIGH,1,True,0.2481610963765469,face,face,multimodal,0.0910403567477522,0.0374295749926577,-0.0465026071572204,0.0910403567477522,0.0374295749926577,-0.0465026071572204
P04,valence,pick_place,PnP,SLOW,7.0,7.0,HIGH,65,65,0,1.0,,0.676923076923077,0.2615384615384615,0.4153846153846154,,,,0.4615384615384615,,0.5429573123960958,0.5036620707086448,0.5692307692307692,HIGH,HIGH,True,True,0.2118643893526202,0.1769648771719441,0.1412429262350801,0.3230769230769231,0.6923076923076923,0.8,0.8615384615384616,0.8011550468158092,0.7087648446390202,0.9544208659129148,3.1438187671723323,0.5846153846153846,0.1,0.968903764888052,32.92411404955623,0.6718864468864469,0.6971428571428572,0.6499084249084249,0.6776190476190476,0.647985347985348,0.6861904761904762,0.6565934065934066,0.6499084249084249,0.686984126984127,0.6861904761904762,modality_agnostic,HIGH,1,0.5429573123960958,HIGH,1,True,0.0429573123960957,eeg,eeg,eeg,0.8011550468158092,0.7087648446390201,0.9544208659129152,0.8011550468158092,0.7087648446390201,0.9544208659129152
P04,valence,shape_sorter_alone,SSAlone,,7.0,7.0,HIGH,29,29,0,1.0,,0.8275862068965517,0.1724137931034483,0.6551724137931034,,,,0.3103448275862069,,0.3894045815030906,0.3882632363644372,0.3448275862068966,LOW,LOW,False,False,0.1681751096995579,0.1722809335266382,0.1121167397997052,0.1724137931034483,0.8620689655172413,0.8620689655172413,0.9310344827586208,0.945965192735178,0.925639775887494,0.9887155510272728,3.956717354302464,0.7931034482758621,0.1413793103448275,1.0366508246735184,49.40363148163596,0.6718864468864469,0.6971428571428572,0.6499084249084249,0.6776190476190476,0.647985347985348,0.6861904761904762,0.6565934065934066,0.6499084249084249,0.686984126984127,0.6861904761904762,modality_agnostic,HIGH,1,0.3894045815030906,LOW,0,False,0.1105954184969094,eeg,eeg,eeg,0.9459651927351784,0.9256397758874944,0.9887155510272724,0.9459651927351784,0.9256397758874944,0.9887155510272724
P04,valence,shape_sorter_interaction,SSInt,,7.0,7.0,HIGH,91,91,0,1.0,,0.7142857142857143,0.2527472527472527,0.4615384615384615,,,,0.3736263736263736,,0.5023729552359867,0.4806944587116299,0.5054945054945055,HIGH,HIGH,True,True,0.1771655215605322,0.1628781218119947,0.1181103477070214,0.2857142857142857,0.7252747252747253,0.8681318681318682,0.8351648351648352,0.849967732328154,0.8466411302460278,0.9741182024725912,3.56092242541898,0.6373626373626373,0.1054945054945055,0.99879766074558,28.16407805604601,0.6718864468864469,0.6971428571428572,0.6499084249084249,0.6776190476190476,0.647985347985348,0.6861904761904762,0.6565934065934066,0.6499084249084249,0.686984126984127,0.6861904761904762,modality_agnostic,HIGH,1,0.5023729552359867,HIGH,1,True,0.0023729552359866,eeg,eeg,eeg,0.8499677323281547,0.8466411302460282,0.9741182024725912,0.8499677323281547,0.8466411302460282,0.9741182024725912
P04,valence,shape_sorter_observation,SSObs,FAST,7.0,7.0,HIGH,58,58,0,1.0,,0.8620689655172413,0.293103448275862,0.5689655172413793,,,,0.3793103448275862,,0.4521527547226,0.4522541074251228,0.4137931034482758,LOW,LOW,False,False,0.1707499132609134,0.1693909520306909,0.1138332755072756,0.1379310344827586,0.9310344827586208,0.896551724137931,0.896551724137931,0.8980395628094124,0.8508836727892061,0.9677415482114164,2.7500368642368542,0.4482758620689655,0.0724137931034482,0.8359621365838948,60.43198523530626,0.6718864468864469,0.6971428571428572,0.6499084249084249,0.6776190476190476,0.647985347985348,0.6861904761904762,0.6565934065934066,0.6499084249084249,0.686984126984127,0.6861904761904762,modality_agnostic,HIGH,1,0.4521527547226,LOW,0,False,0.0478472452773999,eeg,eeg,eeg,0.8980395628094124,0.8508836727892061,0.9677415482114164,0.8980395628094124,0.8508836727892061,0.9677415482114164
P04,valence,sisyphus,Sisyphus,,3.0,3.0,LOW,57,57,0,1.0,,0.8245614035087719,0.6140350877192983,0.2105263157894736,,,,0.7543859649122807,,0.6528124024164121,0.5828012982965338,0.7894736842105263,HIGH,HIGH,False,False,0.1264700578026683,0.0815793555764278,0.0843133718684455,0.175438596491228,0.8245614035087719,0.8596491228070176,0.9649122807017544,0.911775721304385,0.8855408800021362,0.9657558069454902,2.2035333665576604,0.4736842105263157,0.0912280701754386,0.9114270914678086,152.4333781124159,0.6718864468864469,0.6971428571428572,0.6499084249084249,0.6776190476190476,0.647985347985348,0.6861904761904762,0.6565934065934066,0.6499084249084249,0.686984126984127,0.6861904761904762,modality_agnostic,LOW,0,0.6528124024164121,HIGH,1,False,0.1528124024164121,eeg,eeg,eeg,0.911775721304385,0.885540880002136,0.96575580694549,0.911775721304385,0.885540880002136,0.96575580694549
P04,valence,stack,St,FAULTY,3.0,3.0,LOW,73,73,0,1.0,,0.684931506849315,0.2054794520547945,0.4794520547945205,,,,0.3561643835616438,,0.4973552054915191,0.4846248868772232,0.4794520547945205,LOW,LOW,True,True,0.1692706049329093,0.1554769323393815,0.1128470699552728,0.3150684931506849,0.7123287671232876,0.8493150684931506,0.8082191780821918,0.7828070826658544,0.7673580730761395,0.9578829359554676,2.977057194610744,0.4520547945205479,0.0712328767123287,0.9946206042347824,33.458909732798105,0.6718864468864469,0.6971428571428572,0.6499084249084249,0.6776190476190476,0.647985347985348,0.6861904761904762,0.6565934065934066,0.6499084249084249,0.686984126984127,0.6861904761904762,modality_agnostic,LOW,0,0.4973552054915191,LOW,0,True,0.0026447945084808,eeg,eeg,eeg,0.7828070826658543,0.7673580730761395,0.957882935955468,0.7828070826658543,0.7673580730761395,0.957882935955468
P05,arousal,pick_place,PnP,FAST,3.0,3.0,LOW,51,18,33,0.3529411764705882,,0.7777777777777778,0.0,0.7777777777777778,,,,0.0555555555555555,,0.3957967876823388,0.3722788844195273,0.1666666666666666,LOW,LOW,True,True,0.1223398987673783,0.1223440005300557,0.0815599325115855,0.2222222222222222,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.9351000763898104,0.8647142140211797,0.8362561528088186,1.947638696395864,0.5555555555555556,0.0944444444444444,0.997908161171539,9.130500960516706,0.6428571428571429,0.6521739130434783,0.6238095238095238,0.6434782608695653,0.5912698412698413,0.608695652173913,0.6193121693121694,0.6238095238095238,0.6347826086956522,0.6434782608695653,modality_agnostic,LOW,0,0.3957967876823388,LOW,0,True,0.1042032123176612,eeg,multimodal,multimodal,0.9351000763898104,0.8647142140211797,0.8362561528088184,0.9351000763898104,0.8647142140211797,0.8362561528088184
P05,arousal,shape_sorter_alone,SSAlone,,3.0,3.0,LOW,34,18,16,0.5294117647058824,,1.0,0.0555555555555555,0.9444444444444444,,,,0.0555555555555555,,0.2057011055480776,0.2339620247946914,0.0555555555555555,LOW,LOW,True,True,0.135226395437227,0.1279589512597577,0.0901509302914846,0.0,1.0,1.0,1.0,0.958428020064372,0.8544639680503817,0.8443492921107826,3.660013717687784,0.6111111111111112,0.1333333333333333,1.103009310795258,9.195256414270467,0.6428571428571429,0.6521739130434783,0.6238095238095238,0.6434782608695653,0.5912698412698413,0.608695652173913,0.6193121693121694,0.6238095238095238,0.6347826086956522,0.6434782608695653,modality_agnostic,LOW,0,0.2057011055480776,LOW,0,True,0.2942988944519223,eeg,multimodal,multimodal,0.958428020064372,0.8544639680503818,0.8443492921107826,0.958428020064372,0.8544639680503818,0.8443492921107826
P05,arousal,shape_sorter_interaction,SSInt,,6.0,6.0,HIGH,92,73,19,0.7934782608695652,,0.7671232876712328,0.0273972602739726,0.7397260273972602,,,,0.2328767123287671,,0.3813999088345836,0.368769772854102,0.2465753424657534,LOW,LOW,False,False,0.1243141966421502,0.1279867295240703,0.0828761310947668,0.2328767123287671,0.9452054794520548,0.821917808219178,0.7671232876712328,0.956230645313222,0.8953646626827986,0.8366671768909155,2.0879137323707275,0.4239130434782608,0.0821917808219178,0.8937393926301662,10.69536122613746,0.6428571428571429,0.6521739130434783,0.6238095238095238,0.6434782608695653,0.5912698412698413,0.608695652173913,0.6193121693121694,0.6238095238095238,0.6347826086956522,0.6434782608695653,modality_agnostic,HIGH,1,0.3813999088345836,LOW,0,False,0.1186000911654164,eeg,multimodal,multimodal,0.956230645313222,0.8953646626827981,0.8366671768909155,0.956230645313222,0.8953646626827981,0.8366671768909155
P05,arousal,shape_sorter_observation,SSObs,FAULTY,5.0,5.0,HIGH,62,56,6,0.9032258064516128,,0.7321428571428571,0.25,0.4821428571428571,,,,0.4285714285714285,,0.485423204321028,0.4735580813511512,0.4642857142857143,LOW,LOW,False,False,0.1363821956998814,0.1333122063065072,0.0909214637999209,0.2678571428571428,0.9107142857142856,0.7857142857142857,0.7678571428571429,0.951086962473821,0.8407503102548795,0.7845523113125238,1.938595172610012,0.3709677419354839,0.0665322580645161,0.8261108297564157,9.4193605675922,0.6428571428571429,0.6521739130434783,0.6238095238095238,0.6434782608695653,0.5912698412698413,0.608695652173913,0.6193121693121694,0.6238095238095238,0.6347826086956522,0.6434782608695653,modality_agnostic,HIGH,1,0.485423204321028,LOW,0,False,0.014576795678972,eeg,multimodal,multimodal,0.9510869624738209,0.8407503102548795,0.7845523113125238,0.9510869624738209,0.8407503102548795,0.7845523113125238
P05,arousal,sisyphus,Sisyphus,,6.0,6.0,HIGH,93,84,9,0.9032258064516128,,0.8809523809523809,0.0833333333333333,0.7976190476190477,,,,0.1785714285714285,,0.4323032494246685,0.4123148526374968,0.1904761904761904,LOW,LOW,False,False,0.1050869934007284,0.0998821623460398,0.0700579956004856,0.119047619047619,0.9761904761904762,0.9047619047619048,0.8809523809523809,0.9434719743877452,0.8807326512765968,0.7864822601240388,1.8506327902908493,0.2258064516129032,0.0369047619047619,0.8400940268530994,9.18854405031088,0.6428571428571429,0.6521739130434783,0.6238095238095238,0.6434782608695653,0.5912698412698413,0.608695652173913,0.6193121693121694,0.6238095238095238,0.6347826086956522,0.6434782608695653,modality_agnostic,HIGH,1,0.4323032494246685,LOW,0,False,0.0676967505753314,eeg,multimodal,multimodal,0.9434719743877458,0.8807326512765965,0.7864822601240392,0.9434719743877458,0.8807326512765965,0.7864822601240392
P05,arousal,stack,St,SLOW,5.0,5.0,HIGH,125,118,7,0.944,,0.6101694915254238,0.1016949152542373,0.5084745762711864,,,,0.3813559322033898,,0.4758644229434655,0.4444212922626292,0.3813559322033898,LOW,LOW,False,False,0.1680380035276509,0.1484401371997165,0.1120253356851005,0.3898305084745763,0.8983050847457628,0.7033898305084746,0.6186440677966102,0.938125849182444,0.7038432052048305,0.673290560937028,1.5501773184322802,0.216,0.043,0.7480891176109579,22.27993395680123,0.6428571428571429,0.6521739130434783,0.6238095238095238,0.6434782608695653,0.5912698412698413,0.608695652173913,0.6193121693121694,0.6238095238095238,0.6347826086956522,0.6434782608695653,modality_agnostic,HIGH,1,0.4758644229434655,LOW,0,False,0.0241355770565345,eeg,multimodal,multimodal,0.938125849182444,0.7038432052048305,0.6732905609370281,0.938125849182444,0.7038432052048305,0.6732905609370281
P05,valence,pick_place,PnP,FAST,4.0,4.0,HIGH,51,18,33,0.3529411764705882,,0.5,0.3333333333333333,0.1666666666666666,,,,0.5,,0.5054269696124517,0.5213402676612638,0.5,HIGH,HIGH,True,True,0.28850005554753,0.2956275921623934,0.19233337036502,0.5,0.5,0.8333333333333334,0.6666666666666666,0.5417249631558636,0.6757763967209273,0.9224080364312964,2.998155474745785,0.7647058823529411,0.2111111111111111,1.1826154045491424,9.181040124001324,0.6117132867132867,0.6159420289855072,0.6117132867132866,0.625,0.5938228438228438,0.6,0.6057498057498057,0.6117132867132866,0.6136473429951691,0.6159420289855072,modality_agnostic,HIGH,1,0.5054269696124517,HIGH,1,True,0.0054269696124517,eeg,face,face,0.5417249631558635,0.675776396720927,0.9224080364312962,0.5417249631558635,0.675776396720927,0.9224080364312962
P05,valence,shape_sorter_alone,SSAlone,,4.0,4.0,HIGH,34,18,16,0.5294117647058824,,0.1666666666666666,0.1666666666666666,0.0,,,,0.3333333333333333,R2,0.4587782840580411,0.4958440452985241,0.3333333333333333,LOW,LOW,False,False,0.2853132263285409,0.2845025995382326,0.1902088175523606,0.8333333333333334,0.3333333333333333,0.1666666666666666,0.8333333333333334,-0.226925075325667,-0.2911827355516895,0.940398911768182,5.596515061341745,0.9117647058823528,0.2647058823529412,1.2802018205503756,11.954907910543527,0.6117132867132867,0.6159420289855072,0.6117132867132866,0.625,0.5938228438228438,0.6,0.6057498057498057,0.6117132867132866,0.6136473429951691,0.6159420289855072,modality_agnostic,HIGH,1,0.4587782840580411,LOW,0,False,0.0412217159419588,eeg,face,face,-0.2269250753256669,-0.2911827355516898,0.9403989117681816,-0.2269250753256669,-0.2911827355516898,0.9403989117681816
P05,valence,shape_sorter_interaction,SSInt,,5.0,5.0,HIGH,92,73,19,0.7934782608695652,,0.4520547945205479,0.2054794520547945,0.2465753424657534,,,,0.3424657534246575,,0.4719031074061802,0.4954616466105904,0.3287671232876712,LOW,LOW,False,False,0.1812159674149604,0.170532124870031,0.1208106449433069,0.547945205479452,0.5205479452054794,0.6301369863013698,0.7534246575342466,0.318079956391206,0.410340658283323,0.9005329101746925,4.275916322502565,0.8904109589041096,0.2328767123287671,1.08184724199873,18.491442156101016,0.6117132867132867,0.6159420289855072,0.6117132867132866,0.625,0.5938228438228438,0.6,0.6057498057498057,0.6117132867132866,0.6136473429951691,0.6159420289855072,modality_agnostic,HIGH,1,0.4719031074061802,LOW,0,False,0.0280968925938198,eeg,face,face,0.3180799563912062,0.4103406582833231,0.9005329101746928,0.3180799563912062,0.4103406582833231,0.9005329101746928
P05,valence,shape_sorter_observation,SSObs,FAULTY,3.0,3.0,LOW,62,56,6,0.9032258064516128,,0.4464285714285714,0.2321428571428571,0.2142857142857142,,,,0.5535714285714286,,0.5084881464255008,0.534708480446393,0.5714285714285714,HIGH,HIGH,False,False,0.1792825976075494,0.1830084406418916,0.1195217317383663,0.5535714285714286,0.6428571428571429,0.625,0.625,0.5341489391975082,0.2811889902758403,0.7308117367149697,3.957367206152561,0.9464285714285714,0.1875,1.0956052607746931,11.197907985442315,0.6117132867132867,0.6159420289855072,0.6117132867132866,0.625,0.5938228438228438,0.6,0.6057498057498057,0.6117132867132866,0.6136473429951691,0.6159420289855072,modality_agnostic,LOW,0,0.5084881464255008,HIGH,1,False,0.0084881464255007,eeg,face,face,0.534148939197508,0.2811889902758403,0.7308117367149697,0.534148939197508,0.2811889902758403,0.7308117367149697
P05,valence,sisyphus,Sisyphus,,3.0,3.0,LOW,93,84,9,0.9032258064516128,,0.3214285714285714,0.2619047619047619,0.0595238095238095,,,,0.6309523809523809,,0.5277699444547909,0.5258940424207319,0.5833333333333334,HIGH,HIGH,False,False,0.2157907946961159,0.2158854624155247,0.1438605297974106,0.6785714285714286,0.6666666666666666,0.3333333333333333,0.6428571428571429,0.1743187601884154,0.0668649776037194,0.8026714238297037,5.627198309705829,0.8817204301075269,0.175268817204301,1.076295348070862,10.206072125228005,0.6117132867132867,0.6159420289855072,0.6117132867132866,0.625,0.5938228438228438,0.6,0.6057498057498057,0.6117132867132866,0.6136473429951691,0.6159420289855072,modality_agnostic,LOW,0,0.5277699444547909,HIGH,1,False,0.0277699444547908,eeg,face,face,0.1743187601884155,0.0668649776037194,0.8026714238297034,0.1743187601884155,0.0668649776037194,0.8026714238297034
P05,valence,stack,St,SLOW,5.0,5.0,HIGH,125,118,7,0.944,,0.1779661016949152,0.1610169491525423,0.0169491525423728,,,,0.6779661016949152,,0.550988639354055,0.5516069549157797,0.6694915254237288,HIGH,HIGH,True,True,0.2211638753729136,0.2152203073583468,0.1474425835819424,0.8220338983050848,0.6694915254237288,0.1949152542372881,0.4915254237288136,0.1693471289767887,0.2554077313603016,0.7396584110907858,5.091676751249612,0.976,0.224,0.988872146196845,10.847081253606186,0.6117132867132867,0.6159420289855072,0.6117132867132866,0.625,0.5938228438228438,0.6,0.6057498057498057,0.6117132867132866,0.6136473429951691,0.6159420289855072,modality_agnostic,HIGH,1,0.550988639354055,HIGH,1,True,0.0509886393540549,eeg,face,face,0.1693471289767887,0.2554077313603016,0.7396584110907857,0.1693471289767887,0.2554077313603016,0.7396584110907857
P06,arousal,pick_place,PnP,FAULTY,4.0,4.0,HIGH,20,20,0,1.0,,0.7,0.6,0.1,,,,0.8,,0.7741088398976899,0.6994516692284743,0.8,HIGH,HIGH,True,True,0.3517783259745468,0.3500275129220481,0.2345188839830311,0.3,0.8,0.85,0.75,0.3796499970195495,0.6541315834023234,0.6217706129621506,2.307302209154331,0.1,0.01,0.6381346975640316,5.248910365981508,0.6821378621378621,0.6804347826086957,0.6690009990009991,0.6630434782608695,0.6593406593406593,0.6641304347826087,0.6701598401598402,0.6690009990009991,0.6692028985507247,0.6641304347826087,modality_agnostic,HIGH,1,0.7741088398976899,HIGH,1,True,0.2741088398976898,multimodal,multimodal,multimodal,0.3796499970195494,0.6541315834023235,0.6217706129621505,0.3796499970195494,0.6541315834023235,0.6217706129621505
P06,arousal,shape_sorter_alone,SSAlone,,2.0,2.0,LOW,12,12,0,1.0,,0.75,0.75,0.0,,,,1.0,,0.871284692791899,0.8444276447612801,1.0,HIGH,HIGH,False,False,0.3850717931549729,0.3544293075760142,0.2567145287699818,0.25,0.8333333333333334,0.75,0.9166666666666666,0.3173614773917711,0.3121582423860707,0.527885396353808,3.091700173805578,0.1666666666666666,0.0166666666666666,0.7666399920718325,6.434363710480405,0.6821378621378621,0.6804347826086957,0.6690009990009991,0.6630434782608695,0.6593406593406593,0.6641304347826087,0.6701598401598402,0.6690009990009991,0.6692028985507247,0.6641304347826087,modality_agnostic,LOW,0,0.871284692791899,HIGH,1,False,0.371284692791899,multimodal,multimodal,multimodal,0.3173614773917709,0.3121582423860706,0.5278853963538079,0.3173614773917709,0.3121582423860706,0.5278853963538079
P06,arousal,shape_sorter_observation,SSObs,SLOW,6.0,6.0,HIGH,105,105,0,1.0,,0.7428571428571429,0.3333333333333333,0.4095238095238095,,,,0.4761904761904761,,0.5114917885459509,0.5182564606026346,0.5142857142857142,HIGH,HIGH,True,True,0.3189654896312821,0.311038997969154,0.212643659754188,0.2571428571428571,0.8,0.7904761904761904,0.8952380952380953,0.6830454861296074,0.6657215697158951,0.8250599214129374,2.060507263122103,0.1333333333333333,0.0152380952380952,0.691898307760536,7.406493108945862,0.6821378621378621,0.6804347826086957,0.6690009990009991,0.6630434782608695,0.6593406593406593,0.6641304347826087,0.6701598401598402,0.6690009990009991,0.6692028985507247,0.6641304347826087,modality_agnostic,HIGH,1,0.5114917885459509,HIGH,1,True,0.0114917885459508,multimodal,multimodal,multimodal,0.6830454861296074,0.6657215697158951,0.8250599214129369,0.6830454861296074,0.6657215697158951,0.8250599214129369
P06,arousal,stack,St,FAST,4.0,4.0,HIGH,62,62,0,1.0,,0.5967741935483871,0.2096774193548387,0.3870967741935484,,,,0.4193548387096774,,0.4245331205982378,0.4675274633286154,0.4193548387096774,LOW,LOW,False,False,0.358997989395889,0.3659436531006744,0.2393319929305926,0.4032258064516129,0.7258064516129032,0.6774193548387096,0.7903225806451613,0.472031877345819,0.5270930145246224,0.656247198386529,2.201470122018798,0.1612903225806451,0.0193548387096774,0.6521714252314481,4.932700180729671,0.6821378621378621,0.6804347826086957,0.6690009990009991,0.6630434782608695,0.6593406593406593,0.6641304347826087,0.6701598401598402,0.6690009990009991,0.6692028985507247,0.6641304347826087,modality_agnostic,HIGH,1,0.4245331205982378,LOW,0,False,0.0754668794017622,multimodal,multimodal,multimodal,0.4720318773458187,0.5270930145246225,0.6562471983865292,0.4720318773458187,0.5270930145246225,0.6562471983865292
P06,valence,pick_place,PnP,FAULTY,1.0,1.0,LOW,28,20,8,0.7142857142857143,,0.7,0.0,0.7,,,,0.1,,1.0950670064201285e-08,0.1001116033747951,0.1,LOW,LOW,True,True,0.3122514073148389,0.0021374898898227,0.2081676048765593,0.3,0.7,0.8,0.9,0.308818174061147,0.5090155291582558,0.6611264801491965,2.645416805962217,0.5,0.06,1.2222498340613792,7.252813621010082,0.6336507936507937,0.6333333333333333,0.6123809523809524,0.6728260869565217,0.611904761904762,0.6641304347826087,0.6193121693121694,0.6123809523809524,0.6567632850241546,0.6641304347826087,modality_agnostic,LOW,0,1.0950670064201285e-08,LOW,0,True,0.4999999890493299,face,eeg,multimodal,0.3088181740611468,0.5090155291582558,0.6611264801491964,0.3088181740611468,0.5090155291582558,0.6611264801491964
P06,valence,shape_sorter_alone,SSAlone,,5.0,5.0,HIGH,20,12,8,0.6,,1.0,0.0,1.0,,,,0.0,R1,3.4862060699433725e-54,6.816808742588886e-39,0.0,LOW,LOW,False,False,9.468317050349841e-18,4.540683648295628e-33,6.312211366899892e-18,0.0,1.0,1.0,1.0,-0.0922564970833951,-0.0916659078215353,-0.078130303321589,6.216199718574716,0.75,0.175,2.432702634940299,13.897486152938937,0.6336507936507937,0.6333333333333333,0.6123809523809524,0.6728260869565217,0.611904761904762,0.6641304347826087,0.6193121693121694,0.6123809523809524,0.6567632850241546,0.6641304347826087,modality_agnostic,HIGH,1,3.4862060699433725e-54,LOW,0,False,0.5,face,eeg,multimodal,-0.0922564970833951,-0.0916659078215353,-0.0781303033215889,-0.0922564970833951,-0.0916659078215353,-0.0781303033215889
P06,valence,shape_sorter_observation,SSObs,SLOW,4.0,4.0,HIGH,111,105,6,0.945945945945946,,0.238095238095238,0.1142857142857142,0.1238095238095238,,,,0.7142857142857143,,0.9463952418672388,0.7140383967219903,0.7142857142857143,HIGH,HIGH,True,True,0.7415707653148818,0.9740899221128072,0.4943805102099211,0.7619047619047619,0.2761904761904762,0.3904761904761905,0.8095238095238095,-0.0925289368705169,0.2369470291283995,0.6188965093217306,1.4812111464007556,0.1047619047619047,0.0104761904761904,0.4786905226269793,5.220577511754984,0.6336507936507937,0.6333333333333333,0.6123809523809524,0.6728260869565217,0.611904761904762,0.6641304347826087,0.6193121693121694,0.6123809523809524,0.6567632850241546,0.6641304347826087,modality_agnostic,HIGH,1,0.9463952418672388,HIGH,1,True,0.4463952418672388,face,eeg,multimodal,-0.092528936870517,0.2369470291283994,0.6188965093217305,-0.092528936870517,0.2369470291283994,0.6188965093217305
P06,valence,stack,St,FAST,3.0,3.0,LOW,68,62,6,0.9117647058823528,,0.3870967741935484,0.0,0.3870967741935484,,,,0.4032258064516129,,0.2273403548298788,0.4285340505943437,0.4032258064516129,LOW,LOW,True,True,0.5719849031318825,0.7151482902547992,0.3813232687545884,0.6129032258064516,0.4677419354838709,0.532258064516129,0.7741935483870968,-0.0314614226067364,0.147999703972992,0.7942997232683736,1.5902377338877525,0.0967741935483871,0.0096774193548387,0.5284601064875899,8.320224372371085,0.6336507936507937,0.6333333333333333,0.6123809523809524,0.6728260869565217,0.611904761904762,0.6641304347826087,0.6193121693121694,0.6123809523809524,0.6567632850241546,0.6641304347826087,modality_agnostic,LOW,0,0.2273403548298788,LOW,0,True,0.2726596451701212,face,eeg,multimodal,-0.0314614226067364,0.147999703972992,0.7942997232683738,-0.0314614226067364,0.147999703972992,0.7942997232683738
P07,arousal,pick_place,PnP,SLOW,4.0,4.0,HIGH,40,36,4,0.9,,0.0555555555555555,0.0,0.0555555555555555,,,,0.5833333333333334,,0.6184146728248938,0.492572344542576,0.5833333333333334,HIGH,HIGH,True,True,0.7652456355037516,0.7607343465425465,0.5101637570025013,0.9444444444444444,0.6388888888888888,0.0833333333333333,0.3888888888888889,0.305593177194878,0.0713073251526258,-0.1217690216740895,3.130546370398384,0.7222222222222222,0.1399999999999999,0.9666590797175768,13.275257581709251,0.5900000000000001,0.5481884057971015,0.5566666666666666,0.7181159420289854,0.5390476190476191,0.8416666666666666,0.561904761904762,0.5566666666666666,0.7026570048309179,0.7181159420289854,modality_agnostic,HIGH,1,0.6184146728248938,HIGH,1,True,0.1184146728248938,multimodal,eeg,face,0.305593177194878,0.0713073251526257,-0.1217690216740896,0.305593177194878,0.0713073251526257,-0.1217690216740896
