mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,feature,selected,feature_score,representation,source_run
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_delta__Cz,True,4.5039064900327,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_delta__Fz,True,5.197564214386651,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_delta__Oz,False,2.0357085515189355,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_delta__PO7,True,3.0605796612388163,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_delta__PO8,True,8.781998984226096,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_delta__Pz,False,1.6974582937303972,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_delta__C3,False,1.2909942731547988,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_delta__C4,False,0.26605335487153714,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_delta__Cz,False,0.44469559008953863,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_delta__Fz,False,0.15095859005941387,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_delta__Oz,True,3.212497818654951,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_delta__PO7,False,0.8756402859311686,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_delta__PO8,False,1.4922313470889195,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_delta__Pz,False,0.12019836424560855,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_theta__C3,False,0.0020144229375994457,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_theta__C4,False,0.006274553537348559,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_theta__Cz,False,0.6618924219010404,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_theta__Fz,False,2.6106029957496117,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_theta__Oz,False,1.5092390530783806,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_theta__PO7,False,0.645560970007839,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_theta__PO8,False,2.4853635269275656,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_theta__Pz,False,0.06799347874444794,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_theta__C3,False,0.7543663535522324,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_theta__C4,False,0.06493593228019488,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_theta__Cz,False,0.9689336526015866,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_theta__Fz,False,2.366447790318007,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_theta__Oz,False,2.0665144382351683,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_theta__PO7,False,0.0008192317465288591,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_theta__PO8,False,2.5084502938014244,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_theta__Pz,False,0.3811873786533646,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_alpha__C3,False,1.9866030503701901,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_alpha__C4,True,3.006667443793339,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_alpha__Cz,False,1.1648209615365068,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_alpha__Fz,False,0.024431366965799103,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_alpha__Oz,False,1.3141929265601904,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_alpha__PO7,False,1.9109339020079277,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_alpha__PO8,False,0.06133615969706953,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_alpha__Pz,False,0.5637763285911847,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_alpha__C3,False,0.12519090442636213,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_alpha__C4,False,1.1908878367804687,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_alpha__Cz,False,0.20379571702060653,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_alpha__Fz,False,1.173394357440749,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_alpha__Oz,False,0.0036399696723966404,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_alpha__PO7,False,0.8178306927509065,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_alpha__PO8,False,1.9292107633979936,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_alpha__Pz,False,0.01633008996061987,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_beta__C3,False,2.287071112144513,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_beta__C4,False,2.0984506313339817,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_beta__Cz,False,0.18498428512025475,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_beta__Fz,False,1.7215788920907589,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_beta__Oz,False,0.005722222277179273,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_beta__PO7,False,0.4466857659606216,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_beta__PO8,False,2.356261234690162,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_beta__Pz,False,2.480469864784523,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_beta__C3,False,0.03820486326676602,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_beta__C4,False,0.6842916327109575,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_beta__Cz,False,0.001290823193441455,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_beta__Fz,False,1.3590442810235515,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_beta__Oz,False,0.0405328073379214,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_beta__PO7,False,0.022625372685387838,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_beta__PO8,False,1.2262601792014818,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_beta__Pz,False,0.12461677341487187,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_gamma__C3,False,0.359909807933579,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_gamma__C4,False,0.0955059671322179,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_gamma__Cz,False,1.7910599313082551,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_gamma__Fz,False,0.051904499365715874,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_gamma__Oz,False,0.03822713782845695,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_gamma__PO7,False,0.1368493618268651,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_gamma__PO8,False,0.5581247965576412,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_bp_gamma__Pz,False,0.6583622925753908,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_gamma__C3,True,3.045320375105564,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_gamma__C4,False,3.5921035409875002e-06,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_gamma__Cz,True,4.8179642813830394,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_gamma__Fz,False,0.29166147000186443,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_gamma__Oz,False,0.6058442717997393,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_gamma__PO7,True,6.860386116185082,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_gamma__PO8,False,0.28357061876409273,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,1,eeg_se_gamma__Pz,False,0.311600740771836,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_sd__C3,False,2.935917081628318,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_sd__C4,True,3.7650329534613682,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_sd__Cz,False,0.004726558463294597,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_sd__Fz,False,0.012404878360223293,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_sd__Oz,False,0.2808167854754779,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_sd__PO7,False,0.4827843000345907,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_sd__PO8,False,0.011793356457277747,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_sd__Pz,False,0.06062937276838452,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se__C3,False,0.735868036016554,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se__C4,False,1.634056670475143,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se__Cz,False,1.5359007577830706,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se__Fz,True,4.805910225423129,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se__Oz,False,1.059224390877704,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se__PO7,False,1.570723749808421,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se__PO8,True,8.165054949754783,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se__Pz,False,1.052284684444022,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hm__C3,False,0.9437791137817169,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hm__C4,False,0.010555793758050295,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hm__Cz,True,3.3841920234877327,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hm__Fz,True,4.237839068921059,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hm__Oz,False,1.5801236513059898,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hm__PO7,False,1.458791453014801,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hm__PO8,True,6.6340729299503725,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hm__Pz,False,1.2761911261951397,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hc__C3,False,0.7527232493156658,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hc__C4,False,0.8086027388171785,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hc__Cz,False,2.9685546351381995,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hc__Fz,True,6.090414082083853,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hc__Oz,False,1.6772184805867705,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hc__PO7,False,2.417421110717771,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hc__PO8,True,9.937142039465087,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_hc__Pz,False,0.1276736773641817,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_mf_hz__C3,False,1.3854644119958097,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_mf_hz__C4,False,0.17512642104862933,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_mf_hz__Cz,False,2.0767277867273126,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_mf_hz__Fz,True,7.621157004292836,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_mf_hz__Oz,False,0.5636323179800684,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_mf_hz__PO7,False,2.7938168949870805,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_mf_hz__PO8,True,8.839064933653695,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_mf_hz__Pz,False,1.6805703041204945,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_delta__C3,False,1.8525736444819796,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_delta__C4,False,0.2041032330947265,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_delta__Cz,False,2.0244211105570846,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_delta__Fz,True,4.9534292833926346,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_delta__Oz,False,1.0963415967305017,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_delta__PO7,False,2.9355758893456767,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_delta__PO8,True,3.9836339453292413,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_delta__Pz,False,0.8527122394721951,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_delta__C3,False,0.35563288086546985,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_delta__C4,False,1.6567064700940883,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_delta__Cz,False,0.48083796298220105,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_delta__Fz,False,0.14526654131410763,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_delta__Oz,False,0.23658442201056518,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_delta__PO7,False,0.3329976636770534,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_delta__PO8,False,0.28097168144258416,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_delta__Pz,False,0.40524962737792214,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_theta__C3,False,0.9629903967579538,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_theta__C4,False,1.2725104052195106,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_theta__Cz,False,0.12796355930785275,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_theta__Fz,False,1.3057726671430578,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_theta__Oz,False,0.018532262901847243,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_theta__PO7,False,1.342036949790645,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_theta__PO8,False,0.33277495779109967,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_theta__Pz,False,0.004653070017045872,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_theta__C3,False,1.8158650524457383,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_theta__C4,False,0.25350668055760195,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_theta__Cz,False,0.8377794513206347,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_theta__Fz,False,3.176246567578161,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_theta__Oz,False,0.002710034785510482,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_theta__PO7,False,2.6342855895216526,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_theta__PO8,False,0.8790873491394223,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_theta__Pz,False,1.0938739307072776,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__C3,True,3.2939723575013558,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__C4,True,3.556547667292813,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__Cz,False,0.17162940755538053,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__Fz,False,0.007941311616192822,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__Oz,False,0.6608561507125266,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__PO7,False,3.1731974773628577,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__PO8,False,0.21143982214522802,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_alpha__Pz,False,0.010909812393152587,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__C3,False,0.7087134439250266,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__C4,False,0.4025498124011502,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__Cz,False,0.012513909999652585,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__Fz,False,0.42553609356974537,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__Oz,False,0.033986824990129,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__PO7,False,0.13474898615839437,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__PO8,True,3.929362363841703,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_alpha__Pz,False,0.24067454796293256,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__C3,False,2.6806860243486756,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__C4,True,3.935467517877434,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__Cz,False,1.5940515327939266,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__Fz,True,6.540548686387255,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__Oz,False,0.8948205749399404,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__PO7,True,4.306903173192226,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__PO8,True,8.514396976562269,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_beta__Pz,False,1.764518686665977,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__C3,False,0.11980305792822146,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__C4,False,0.003971666890460365,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__Cz,False,0.05791692016615372,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__Fz,False,0.35684285983414943,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__Oz,False,0.9699152242934245,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__PO7,False,0.12378072031640693,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__PO8,False,0.06833918355676988,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_beta__Pz,False,0.0003093800206337011,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__C3,False,0.23661951271013562,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__C4,False,1.847467632407633,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__Cz,False,0.06937810192554307,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__Fz,False,2.5341714770815693e-05,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__Oz,False,0.2307833454433087,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__PO7,False,1.0696516867028254,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__PO8,False,0.230452756793769,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_bp_gamma__Pz,False,0.16483787696361143,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__C3,True,4.302989524051301,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__C4,False,1.1742291774295077,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__Cz,False,1.5663014230077725,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__Fz,False,0.012301604403636547,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__Oz,False,0.04207077670139605,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__PO7,False,1.4524778434950942,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__PO8,False,0.828528907383187,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,2,eeg_se_gamma__Pz,False,0.1735781247908928,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__C3,False,1.7395654182197693,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__C4,True,3.91754430972956,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__Cz,False,0.0030812773884166256,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__Fz,False,0.21845104708647933,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__Oz,False,0.48666460045101645,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__PO7,False,0.6618547242036064,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__PO8,False,0.23506144128728393,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_sd__Pz,False,0.15241005404141764,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__C3,False,0.8732071591314835,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__C4,False,0.9128625941902835,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__Cz,False,1.321138580650921,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__Fz,True,8.148095988197644,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__Oz,True,3.8351523382398574,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__PO7,False,0.9969800153216016,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__PO8,True,8.224857082511928,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_se__Pz,False,0.5538024208368258,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__C3,False,1.3179439342511294,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__C4,False,0.01680220877065432,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__Cz,False,2.9325029830337557,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__Fz,True,6.740075071847108,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__Oz,False,2.3908066628104874,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__PO7,False,1.033376499831176,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__PO8,True,4.965586400998056,no_ICA,p19_no_ica
individual,P19,P19,valence,eeg,svm,20,20,3,eeg_hm__Pz,False,0.925731937147362,no_ICA,p19_no_ica
